Year,State,Source,Fuel,ModelYr,Run,CO2_Equiv,CO,NOx,SO2,Total_PM10,Total_PM25,VOC,Distance
2019,15,42,3,2013,4,156,3,0,0,0,0,0,59335
2019,15,42,3,2014,4,96,1,0,0,0,0,0,45642
2019,15,42,3,2015,4,98,1,0,0,0,0,0,46491
2019,15,42,3,2016,4,118,1,0,0,0,0,0,56183
2019,15,42,3,2017,4,120,1,0,0,0,0,0,58751
2019,15,42,3,2018,4,78,1,0,0,0,0,0,38109
2019,15,42,3,2019,4,86,1,0,0,0,0,0,41735
2019,16,42,1,1990,4,0,0,0,0,0,0,0,2
2019,16,42,1,1991,4,0,0,0,0,0,0,0,4
2019,16,42,1,1992,4,0,0,0,0,0,0,0,1
2019,16,42,1,1993,4,0,0,0,0,0,0,0,6
2019,16,42,1,1994,4,0,0,0,0,0,0,0,105
2019,16,42,1,1995,4,0,0,0,0,0,0,0,145
2019,16,42,1,1996,4,0,0,0,0,0,0,0,275
2019,16,42,1,1997,4,0,0,0,0,0,0,0,23
2019,16,42,1,1998,4,0,0,0,0,0,0,0,63
2019,16,42,1,1999,4,0,0,0,0,0,0,0,162
2019,16,42,1,2000,4,13,0,0,0,0,0,0,11496
2019,16,42,1,2001,4,30,1,0,0,0,0,0,25481
2019,16,42,1,2002,4,42,1,0,0,0,0,0,35894
2019,16,42,1,2003,4,57,1,0,0,0,0,0,48384
2019,16,42,1,2004,4,67,2,0,0,0,0,0,56655
2019,16,42,1,2005,4,66,2,0,0,0,0,0,55810
2019,16,42,1,2006,4,99,2,0,0,0,0,0,83824
2019,16,42,1,2007,4,88,2,0,0,0,0,0,75051
2019,16,42,1,2008,4,157,3,0,0,0,0,0,133673
2019,16,42,1,2009,4,142,2,0,0,0,0,0,120709
2019,16,42,1,2010,4,349,11,0,0,0,0,0,174213
2019,16,42,1,2011,4,358,11,0,0,0,0,0,179355
2019,16,42,1,2012,4,471,14,0,0,0,0,0,236132
2019,16,42,1,2013,4,397,12,0,0,0,0,0,199001
2019,16,42,1,2014,4,422,5,0,0,0,0,0,213309
2019,16,42,1,2015,4,430,6,0,0,0,0,0,217281
2019,16,42,1,2016,4,494,7,0,0,0,0,0,262575
2019,16,42,1,2017,4,516,7,0,0,0,0,0,274575
2019,16,42,1,2018,4,335,5,0,0,0,0,0,178102
2019,16,42,1,2019,4,367,5,0,0,0,0,0,195050
2019,16,42,2,1989,4,2,0,0,0,0,0,0,1288
2019,16,42,2,1990,4,2,0,0,0,0,0,0,1226
2019,16,42,2,1991,4,2,0,0,0,0,0,0,1098
2019,16,42,2,1992,4,3,0,0,0,0,0,0,1444
2019,16,42,2,1993,4,2,0,0,0,0,0,0,980
2019,16,42,2,1994,4,14,0,0,0,0,0,0,7541
2019,16,42,2,1995,4,7,0,0,0,0,0,0,4051
2019,16,42,2,1996,4,45,0,1,0,0,0,0,25161
2019,16,42,2,1997,4,35,0,1,0,0,0,0,19394
2019,16,42,2,1998,4,83,0,1,0,0,0,0,46408
2019,16,42,2,1999,4,167,1,2,0,0,0,0,93170
2019,16,42,2,2000,4,252,1,3,0,0,0,0,143806
2019,16,42,2,2001,4,378,2,4,0,0,0,0,212722
2019,16,42,2,2002,4,408,2,5,0,0,0,0,231810
2019,16,42,2,2003,4,472,1,3,0,0,0,0,268899
2019,16,42,2,2004,4,486,1,3,0,0,0,0,278898
2019,16,42,2,2005,4,460,1,3,0,0,0,0,267808
2019,16,42,2,2006,4,662,2,4,0,0,0,0,388978
2019,16,42,2,2007,4,866,1,3,0,0,0,0,492394
2019,16,42,2,2008,4,1177,1,4,0,0,0,0,667259
2019,16,42,2,2009,4,1478,1,5,0,0,0,0,832433
2019,16,42,2,2010,4,1734,2,4,0,0,0,0,900600
2019,16,42,2,2011,4,1199,2,3,0,0,0,0,623567
2019,16,42,2,2012,4,1628,2,3,0,0,0,0,848599
2019,16,42,2,2013,4,1522,2,2,0,0,0,0,803007
2019,16,42,2,2014,4,2246,2,3,0,0,0,0,1241727
2019,16,42,2,2015,4,2289,2,3,0,0,0,0,1264848
2019,16,42,2,2016,4,2757,3,3,0,0,0,0,1528516
2019,16,42,2,2017,4,2761,3,3,0,0,0,0,1598375
2019,16,42,2,2018,4,1791,2,2,0,0,0,0,1036780
2019,16,42,2,2019,4,1962,2,2,0,0,0,0,1135434
2019,16,42,3,1989,4,0,0,0,0,0,0,0,1
2019,16,42,3,1992,4,0,0,0,0,0,0,0,16
2019,16,42,3,1993,4,0,0,0,0,0,0,0,69
2019,16,42,3,1994,4,1,0,0,0,0,0,0,283
2019,16,42,3,1995,4,1,0,0,0,0,0,0,399
2019,16,42,3,1996,4,4,0,0,0,0,0,0,1698
2019,16,42,3,1997,4,5,0,0,0,0,0,0,2237
2019,16,42,3,1998,4,13,0,0,0,0,0,0,5245
2019,16,42,3,1999,4,23,0,0,0,0,0,0,9285
2019,16,42,3,2000,4,36,0,0,0,0,0,0,14777
2019,16,42,3,2001,4,58,1,0,0,0,0,0,24021
2019,16,42,3,2002,4,62,0,0,0,0,0,0,34342
2019,16,42,3,2003,4,40,0,0,0,0,0,0,22276
2019,16,42,3,2004,4,22,0,0,0,0,0,0,12111
2019,16,42,3,2005,4,38,0,0,0,0,0,0,21341
2019,16,42,3,2006,4,20,0,0,0,0,0,0,11223
2019,16,42,3,2007,4,36,0,0,0,0,0,0,21305
2019,16,42,3,2008,4,147,0,0,0,0,0,0,87226
2019,16,42,3,2009,4,131,0,0,0,0,0,0,78249
2019,16,42,3,2010,4,80,2,0,0,0,0,0,32727
2019,16,42,3,2011,4,226,4,0,0,0,0,0,92966
2019,16,42,3,2012,4,222,4,0,0,0,0,0,91079
2019,16,42,3,2013,4,290,6,0,0,0,0,0,119256
2019,16,42,3,2014,4,182,2,0,0,0,0,0,91734
2019,16,42,3,2015,4,185,2,0,0,0,0,0,93442
2019,16,42,3,2016,4,224,2,0,0,0,0,0,112921
2019,16,42,3,2017,4,228,2,0,0,0,0,0,118082
2019,16,42,3,2018,4,148,2,0,0,0,0,0,76593
2019,16,42,3,2019,4,162,2,0,0,0,0,0,83882
2019,17,42,1,1990,4,0,0,0,0,0,0,0,10
2019,17,42,1,1991,4,0,0,0,0,0,0,0,26
2019,17,42,1,1992,4,0,0,0,0,0,0,0,8
2019,17,42,1,1993,4,0,0,0,0,0,0,0,34
2019,17,42,1,1994,4,1,0,0,0,0,0,0,641
2019,17,42,1,1995,4,1,0,0,0,0,0,0,883
2019,17,42,1,1996,4,2,0,0,0,0,0,0,1673
2019,17,42,1,1997,4,0,0,0,0,0,0,0,142
2019,17,42,1,1998,4,0,0,0,0,0,0,0,383
2019,17,42,1,1999,4,1,0,0,0,0,0,0,986
2019,17,42,1,2000,4,81,3,0,0,0,0,0,69919
2019,17,42,1,2001,4,185,5,0,0,0,0,0,154984
2019,17,42,1,2002,4,261,7,1,0,0,0,0,218320
2019,17,42,1,2003,4,352,9,1,0,0,0,0,294287
2019,17,42,1,2004,4,413,10,1,0,0,0,0,344594
2019,17,42,1,2005,4,407,10,1,0,0,0,0,339453
2019,17,42,1,2006,4,612,15,1,0,0,0,1,509839
2019,17,42,1,2007,4,547,14,1,0,0,0,1,456483
2019,17,42,1,2008,4,974,17,1,0,0,0,1,813035
2019,17,42,1,2009,4,882,14,1,0,0,0,1,734183
2019,17,42,1,2010,4,2134,56,1,0,0,0,2,1059610
2019,17,42,1,2011,4,2189,58,1,0,0,0,2,1090885
2019,17,42,1,2012,4,2882,75,1,0,0,0,2,1436217
2019,17,42,1,2013,4,2429,64,1,0,0,0,2,1210375
2019,17,42,1,2014,4,2583,29,1,0,0,0,2,1297401
2019,17,42,1,2015,4,2631,29,1,0,0,0,2,1321557
2019,17,42,1,2016,4,3020,35,1,0,0,0,2,1597045
2019,17,42,1,2017,4,3158,37,1,0,0,0,2,1670042
2019,17,42,1,2018,4,2049,24,0,0,0,0,1,1083267
2019,17,42,1,2019,4,2244,26,1,0,0,0,1,1186343
2019,17,42,2,1989,4,15,0,0,0,0,0,0,7833
2019,17,42,2,1990,4,14,0,0,0,0,0,0,7460
2019,17,42,2,1991,4,12,0,0,0,0,0,0,6678
2019,17,42,2,1992,4,16,0,0,0,0,0,0,8783
2019,17,42,2,1993,4,11,0,0,0,0,0,0,5963
2019,17,42,2,1994,4,85,0,2,0,0,0,0,45868
2019,17,42,2,1995,4,46,0,1,0,0,0,0,24640
2019,17,42,2,1996,4,282,2,5,0,0,0,0,153037
2019,17,42,2,1997,4,217,1,4,0,0,0,0,117960
2019,17,42,2,1998,4,519,3,8,0,0,0,1,282268
2019,17,42,2,1999,4,1039,6,12,0,0,0,1,566683
2019,17,42,2,2000,4,1570,9,18,0,0,0,2,874667
2019,17,42,2,2001,4,2360,13,27,0,1,1,3,1293831
2019,17,42,2,2002,4,2548,14,28,0,1,1,3,1409927
2019,17,42,2,2003,4,2942,7,19,0,1,1,2,1635517
2019,17,42,2,2004,4,3035,8,19,0,1,1,2,1696331
2019,17,42,2,2005,4,2870,7,18,0,1,1,2,1628880
2019,17,42,2,2006,4,4129,10,25,0,1,1,3,2365872
2019,17,42,2,2007,4,5404,4,17,0,0,0,1,2994874
2019,17,42,2,2008,4,7347,6,24,0,0,0,1,4058445
2019,17,42,2,2009,4,9227,8,30,0,0,0,1,5063086
2019,17,42,2,2010,4,10749,13,27,0,0,0,1,5477690
2019,17,42,2,2011,4,7447,12,17,0,0,0,1,3792699
2019,17,42,2,2012,4,10110,15,20,0,0,0,1,5161411
2019,17,42,2,2013,4,9440,14,16,0,0,0,1,4884100
2019,17,42,2,2014,4,13947,16,22,0,0,0,1,7552503
2019,17,42,2,2015,4,14218,16,22,0,0,0,1,7693124
2019,17,42,2,2016,4,17119,18,22,0,0,0,1,9296810
2019,17,42,2,2017,4,17130,17,22,0,0,0,1,9721740
2019,17,42,2,2018,4,11113,11,14,0,0,0,1,6305979
2019,17,42,2,2019,4,12171,12,16,0,0,0,1,6906005
2019,17,42,3,1989,4,0,0,0,0,0,0,0,4
2019,17,42,3,1992,4,0,0,0,0,0,0,0,98
2019,17,42,3,1993,4,1,0,0,0,0,0,0,420
2019,17,42,3,1994,4,4,0,0,0,0,0,0,1723
2019,17,42,3,1995,4,6,0,0,0,0,0,0,2426
2019,17,42,3,1996,4,26,0,0,0,0,0,0,10325
2019,17,42,3,1997,4,34,0,0,0,0,0,0,13607
2019,17,42,3,1998,4,81,1,1,0,0,0,0,31900
2019,17,42,3,1999,4,143,2,1,0,0,0,0,56471
2019,17,42,3,2000,4,227,3,2,0,0,0,0,89879
2019,17,42,3,2001,4,369,5,3,0,0,0,1,146103
2019,17,42,3,2002,4,393,1,2,0,0,0,0,208877
2019,17,42,3,2003,4,255,0,1,0,0,0,0,135490
2019,17,42,3,2004,4,139,0,1,0,0,0,0,73663
2019,17,42,3,2005,4,245,0,1,0,0,0,0,129803
2019,17,42,3,2006,4,129,0,1,0,0,0,0,68260
2019,17,42,3,2007,4,227,1,1,0,0,0,0,129586
2019,17,42,3,2008,4,928,3,2,0,0,0,0,530532
2019,17,42,3,2009,4,833,2,2,0,0,0,0,475931
2019,17,42,3,2010,4,511,10,0,0,0,0,0,199057
2019,17,42,3,2011,4,1451,27,1,0,0,0,1,565446
2019,17,42,3,2012,4,1422,27,1,0,0,0,1,553970
2019,17,42,3,2013,4,1862,35,1,0,0,0,1,725349
2019,17,42,3,2014,4,1151,11,0,0,0,0,0,557951
2019,17,42,3,2015,4,1173,12,0,0,0,0,0,568339
2019,17,42,3,2016,4,1417,14,1,0,0,0,0,686814
2019,17,42,3,2017,4,1443,15,1,0,0,0,0,718206
2019,17,42,3,2018,4,936,9,0,0,0,0,0,465862
2019,17,42,3,2019,4,1025,10,0,0,0,0,0,510190
2019,18,42,1,1990,4,0,0,0,0,0,0,0,7
2019,18,42,1,1991,4,0,0,0,0,0,0,0,18
2019,18,42,1,1992,4,0,0,0,0,0,0,0,5
2019,18,42,1,1993,4,0,0,0,0,0,0,0,23
2019,18,42,1,1994,4,0,0,0,0,0,0,0,435
2019,18,42,1,1995,4,1,0,0,0,0,0,0,599
2019,18,42,1,1996,4,1,0,0,0,0,0,0,1135
2019,18,42,1,1997,4,0,0,0,0,0,0,0,96
2019,18,42,1,1998,4,0,0,0,0,0,0,0,260
2019,18,42,1,1999,4,1,0,0,0,0,0,0,669
2019,18,42,1,2000,4,55,2,0,0,0,0,0,47419
2019,18,42,1,2001,4,125,3,0,0,0,0,0,105110
2019,18,42,1,2002,4,176,4,0,0,0,0,0,148064
2019,18,42,1,2003,4,237,6,1,0,0,0,0,199584
2019,18,42,1,2004,4,278,7,1,0,0,0,0,233702
2019,18,42,1,2005,4,274,7,1,0,0,0,0,230216
2019,18,42,1,2006,4,412,10,1,0,0,0,0,345770
2019,18,42,1,2007,4,368,9,1,0,0,0,0,309584
2019,18,42,1,2008,4,656,12,1,0,0,0,1,551397
2019,18,42,1,2009,4,594,10,1,0,0,0,0,497923
2019,18,42,1,2010,4,1442,42,0,0,0,0,1,718624
2019,18,42,1,2011,4,1479,43,0,0,0,0,1,739835
2019,18,42,1,2012,4,1948,57,1,0,0,0,1,974040
2019,18,42,1,2013,4,1642,48,0,0,0,0,1,820873
2019,18,42,1,2014,4,1745,21,0,0,0,0,1,879896
2019,18,42,1,2015,4,1778,22,0,0,0,0,1,896280
2019,18,42,1,2016,4,2041,26,1,0,0,0,1,1083118
2019,18,42,1,2017,4,2134,27,1,0,0,0,1,1132622
2019,18,42,1,2018,4,1384,18,0,0,0,0,1,734671
2019,18,42,1,2019,4,1516,20,0,0,0,0,1,804574
2019,18,42,2,1989,4,10,0,0,0,0,0,0,5312
2019,18,42,2,1990,4,9,0,0,0,0,0,0,5059
2019,18,42,2,1991,4,8,0,0,0,0,0,0,4529
2019,18,42,2,1992,4,11,0,0,0,0,0,0,5956
2019,18,42,2,1993,4,7,0,0,0,0,0,0,4044
2019,18,42,2,1994,4,57,0,1,0,0,0,0,31108
2019,18,42,2,1995,4,31,0,1,0,0,0,0,16711
2019,18,42,2,1996,4,189,1,3,0,0,0,0,103789
2019,18,42,2,1997,4,145,1,3,0,0,0,0,80000
2019,18,42,2,1998,4,348,2,5,0,0,0,0,191433
2019,18,42,2,1999,4,697,4,8,0,0,0,1,384322
2019,18,42,2,2000,4,1053,6,12,0,0,0,1,593197
2019,18,42,2,2001,4,1583,9,18,0,0,0,2,877472
2019,18,42,2,2002,4,1709,9,19,0,1,0,2,956209
2019,18,42,2,2003,4,1974,5,13,0,1,1,1,1109201
2019,18,42,2,2004,4,2036,5,13,0,1,1,1,1150449
2019,18,42,2,2005,4,1925,5,12,0,1,1,1,1104703
2019,18,42,2,2006,4,2771,7,16,0,1,1,2,1604526
2019,18,42,2,2007,4,3625,3,12,0,0,0,1,2031109
2019,18,42,2,2008,4,4928,4,16,0,0,0,1,2752427
2019,18,42,2,2009,4,6189,5,20,0,0,0,1,3433777
2019,18,42,2,2010,4,7230,9,18,0,0,0,1,3714949
2019,18,42,2,2011,4,5005,8,11,0,0,0,0,2572195
2019,18,42,2,2012,4,6795,10,13,0,0,0,1,3500442
2019,18,42,2,2013,4,6348,10,11,0,0,0,0,3312377
2019,18,42,2,2014,4,9373,10,14,0,0,0,1,5122095
2019,18,42,2,2015,4,9555,11,14,0,0,0,1,5217462
2019,18,42,2,2016,4,11506,12,15,0,0,0,1,6305101
2019,18,42,2,2017,4,11518,11,14,0,0,0,1,6593270
2019,18,42,2,2018,4,7472,7,9,0,0,0,0,4276694
2019,18,42,2,2019,4,8183,8,10,0,0,0,0,4683632
2019,18,42,3,1989,4,0,0,0,0,0,0,0,3
2019,18,42,3,1992,4,0,0,0,0,0,0,0,67
2019,18,42,3,1993,4,1,0,0,0,0,0,0,285
2019,18,42,3,1994,4,3,0,0,0,0,0,0,1169
2019,18,42,3,1995,4,4,0,0,0,0,0,0,1645
2019,18,42,3,1996,4,17,0,0,0,0,0,0,7003
2019,18,42,3,1997,4,23,0,0,0,0,0,0,9228
2019,18,42,3,1998,4,54,1,0,0,0,0,0,21634
2019,18,42,3,1999,4,95,1,1,0,0,0,0,38298
2019,18,42,3,2000,4,151,2,1,0,0,0,0,60956
2019,18,42,3,2001,4,246,3,2,0,0,0,0,99086
2019,18,42,3,2002,4,262,0,1,0,0,0,0,141660
2019,18,42,3,2003,4,170,0,1,0,0,0,0,91889
2019,18,42,3,2004,4,92,0,0,0,0,0,0,49958
2019,18,42,3,2005,4,163,0,1,0,0,0,0,88032
2019,18,42,3,2006,4,85,0,0,0,0,0,0,46294
2019,18,42,3,2007,4,151,0,0,0,0,0,0,87885
2019,18,42,3,2008,4,619,2,2,0,0,0,0,359805
2019,18,42,3,2009,4,555,2,1,0,0,0,0,322776
2019,18,42,3,2010,4,339,6,0,0,0,0,0,134999
2019,18,42,3,2011,4,964,18,0,0,0,0,0,383481
2019,18,42,3,2012,4,944,18,0,0,0,0,0,375700
2019,18,42,3,2013,4,1236,23,1,0,0,0,1,491932
2019,18,42,3,2014,4,768,8,0,0,0,0,0,378401
2019,18,42,3,2015,4,782,8,0,0,0,0,0,385446
2019,18,42,3,2016,4,946,9,0,0,0,0,0,465796
2019,18,42,3,2017,4,963,10,0,0,0,0,0,487085
2019,18,42,3,2018,4,625,6,0,0,0,0,0,315946
2019,18,42,3,2019,4,684,7,0,0,0,0,0,346009
2019,19,42,1,1990,4,0,0,0,0,0,0,0,4
2019,19,42,1,1991,4,0,0,0,0,0,0,0,9
2019,19,42,1,1992,4,0,0,0,0,0,0,0,3
2019,19,42,1,1993,4,0,0,0,0,0,0,0,12
2019,19,42,1,1994,4,0,0,0,0,0,0,0,228
2019,19,42,1,1995,4,0,0,0,0,0,0,0,314
2019,19,42,1,1996,4,1,0,0,0,0,0,0,596
2019,19,42,1,1997,4,0,0,0,0,0,0,0,50
2019,19,42,1,1998,4,0,0,0,0,0,0,0,137
2019,19,42,1,1999,4,0,0,0,0,0,0,0,351
2019,19,42,1,2000,4,28,1,0,0,0,0,0,24898
2019,19,42,1,2001,4,65,2,0,0,0,0,0,55188
2019,19,42,1,2002,4,91,2,0,0,0,0,0,77742
2019,19,42,1,2003,4,123,3,0,0,0,0,0,104793
2019,19,42,1,2004,4,145,4,0,0,0,0,0,122707
2019,19,42,1,2005,4,142,4,0,0,0,0,0,120876
2019,19,42,1,2006,4,214,5,1,0,0,0,0,181549
2019,19,42,1,2007,4,191,5,0,0,0,0,0,162549
2019,19,42,1,2008,4,341,6,1,0,0,0,0,289514
2019,19,42,1,2009,4,309,5,0,0,0,0,0,261437
2019,19,42,1,2010,4,751,24,0,0,0,0,1,377318
2019,19,42,1,2011,4,771,25,0,0,0,0,1,388455
2019,19,42,1,2012,4,1015,32,0,0,0,0,1,511426
2019,19,42,1,2013,4,855,27,0,0,0,0,1,431004
2019,19,42,1,2014,4,909,12,0,0,0,0,1,461995
2019,19,42,1,2015,4,926,12,0,0,0,0,1,470598
2019,19,42,1,2016,4,1063,15,0,0,0,0,1,568698
2019,19,42,1,2017,4,1111,16,0,0,0,0,1,594690
2019,19,42,1,2018,4,721,10,0,0,0,0,0,385744
2019,19,42,1,2019,4,789,11,0,0,0,0,0,422449
2019,19,42,2,1989,4,5,0,0,0,0,0,0,2789
2019,19,42,2,1990,4,5,0,0,0,0,0,0,2656
2019,19,42,2,1991,4,4,0,0,0,0,0,0,2378
2019,19,42,2,1992,4,6,0,0,0,0,0,0,3127
2019,19,42,2,1993,4,4,0,0,0,0,0,0,2124
2019,19,42,2,1994,4,29,0,1,0,0,0,0,16333
2019,19,42,2,1995,4,16,0,0,0,0,0,0,8774
2019,19,42,2,1996,4,97,1,2,0,0,0,0,54495
2019,19,42,2,1997,4,75,0,1,0,0,0,0,42005
2019,19,42,2,1998,4,179,1,3,0,0,0,0,100513
2019,19,42,2,1999,4,359,2,4,0,0,0,0,201791
2019,19,42,2,2000,4,542,3,6,0,0,0,1,311462
2019,19,42,2,2001,4,814,4,9,0,0,0,1,460721
2019,19,42,2,2002,4,880,5,10,0,0,0,1,502063
2019,19,42,2,2003,4,1016,3,6,0,0,0,1,582393
2019,19,42,2,2004,4,1048,3,7,0,0,0,1,604049
2019,19,42,2,2005,4,992,2,6,0,0,0,1,580030
2019,19,42,2,2006,4,1428,3,9,0,0,0,1,842467
2019,19,42,2,2007,4,1866,1,6,0,0,0,0,1066447
2019,19,42,2,2008,4,2536,2,8,0,0,0,0,1445176
2019,19,42,2,2009,4,3184,3,10,0,0,0,0,1802923
2019,19,42,2,2010,4,3739,4,9,0,0,0,0,1950559
2019,19,42,2,2011,4,2584,4,6,0,0,0,0,1350547
2019,19,42,2,2012,4,3508,5,6,0,0,0,0,1837934
2019,19,42,2,2013,4,3281,5,5,0,0,0,0,1739183
2019,19,42,2,2014,4,4839,5,7,0,0,0,0,2689387
2019,19,42,2,2015,4,4933,5,7,0,0,0,0,2739455
2019,19,42,2,2016,4,5941,6,7,0,0,0,0,3310520
2019,19,42,2,2017,4,5951,6,7,0,0,0,0,3461833
2019,19,42,2,2018,4,3860,4,5,0,0,0,0,2245510
2019,19,42,2,2019,4,4228,4,5,0,0,0,0,2459176
2019,19,42,3,1989,4,0,0,0,0,0,0,0,2
2019,19,42,3,1992,4,0,0,0,0,0,0,0,35
2019,19,42,3,1993,4,0,0,0,0,0,0,0,149
2019,19,42,3,1994,4,1,0,0,0,0,0,0,614
2019,19,42,3,1995,4,2,0,0,0,0,0,0,864
2019,19,42,3,1996,4,9,0,0,0,0,0,0,3677
2019,19,42,3,1997,4,12,0,0,0,0,0,0,4845
2019,19,42,3,1998,4,27,0,0,0,0,0,0,11359
2019,19,42,3,1999,4,48,1,0,0,0,0,0,20109
2019,19,42,3,2000,4,77,1,1,0,0,0,0,32005
2019,19,42,3,2001,4,125,2,1,0,0,0,0,52026
2019,19,42,3,2002,4,133,0,1,0,0,0,0,74380
2019,19,42,3,2003,4,86,0,0,0,0,0,0,48247
2019,19,42,3,2004,4,47,0,0,0,0,0,0,26231
2019,19,42,3,2005,4,82,0,0,0,0,0,0,46222
2019,19,42,3,2006,4,43,0,0,0,0,0,0,24307
2019,19,42,3,2007,4,77,0,0,0,0,0,0,46144
2019,19,42,3,2008,4,315,1,1,0,0,0,0,188918
2019,19,42,3,2009,4,283,1,1,0,0,0,0,169475
2019,19,42,3,2010,4,172,3,0,0,0,0,0,70882
2019,19,42,3,2011,4,488,9,0,0,0,0,0,201351
2019,19,42,3,2012,4,478,9,0,0,0,0,0,197264
2019,19,42,3,2013,4,626,12,0,0,0,0,0,258290
2019,19,42,3,2014,4,392,4,0,0,0,0,0,198682
2019,19,42,3,2015,4,400,4,0,0,0,0,0,202381
2019,19,42,3,2016,4,483,5,0,0,0,0,0,244569
2019,19,42,3,2017,4,492,5,0,0,0,0,0,255747
2019,19,42,3,2018,4,319,3,0,0,0,0,0,165889
2019,19,42,3,2019,4,349,4,0,0,0,0,0,181675
2019,20,42,1,1990,4,0,0,0,0,0,0,0,3
2019,20,42,1,1991,4,0,0,0,0,0,0,0,8
2019,20,42,1,1992,4,0,0,0,0,0,0,0,2
2019,20,42,1,1993,4,0,0,0,0,0,0,0,11
2019,20,42,1,1994,4,0,0,0,0,0,0,0,206
2019,20,42,1,1995,4,0,0,0,0,0,0,0,284
2019,20,42,1,1996,4,1,0,0,0,0,0,0,538
2019,20,42,1,1997,4,0,0,0,0,0,0,0,46
2019,20,42,1,1998,4,0,0,0,0,0,0,0,123
2019,20,42,1,1999,4,0,0,0,0,0,0,0,318
2019,20,42,1,2000,4,25,1,0,0,0,0,0,22507
2019,20,42,1,2001,4,58,1,0,0,0,0,0,49889
2019,20,42,1,2002,4,82,2,0,0,0,0,0,70276
2019,20,42,1,2003,4,111,3,0,0,0,0,0,94729
2019,20,42,1,2004,4,130,3,0,0,0,0,0,110923
2019,20,42,1,2005,4,128,3,0,0,0,0,0,109268
2019,20,42,1,2006,4,193,5,0,0,0,0,0,164114
2019,20,42,1,2007,4,172,4,0,0,0,0,0,146939
2019,20,42,1,2008,4,307,6,1,0,0,0,0,261711
2019,20,42,1,2009,4,278,5,0,0,0,0,0,236329
2019,20,42,1,2010,4,681,22,0,0,0,0,1,341081
2019,20,42,1,2011,4,699,23,0,0,0,0,1,351148
2019,20,42,1,2012,4,921,30,0,0,0,0,1,462310
2019,20,42,1,2013,4,776,25,0,0,0,0,1,389612
2019,20,42,1,2014,4,825,11,0,0,0,0,1,417625
2019,20,42,1,2015,4,840,12,0,0,0,0,1,425402
2019,20,42,1,2016,4,964,14,0,0,0,0,1,514081
2019,20,42,1,2017,4,1008,14,0,0,0,0,1,537577
2019,20,42,1,2018,4,654,9,0,0,0,0,0,348696
2019,20,42,1,2019,4,716,10,0,0,0,0,0,381876
2019,20,42,2,1989,4,5,0,0,0,0,0,0,2521
2019,20,42,2,1990,4,4,0,0,0,0,0,0,2401
2019,20,42,2,1991,4,4,0,0,0,0,0,0,2150
2019,20,42,2,1992,4,5,0,0,0,0,0,0,2827
2019,20,42,2,1993,4,3,0,0,0,0,0,0,1920
2019,20,42,2,1994,4,26,0,0,0,0,0,0,14765
2019,20,42,2,1995,4,14,0,0,0,0,0,0,7931
2019,20,42,2,1996,4,88,0,2,0,0,0,0,49262
2019,20,42,2,1997,4,68,0,1,0,0,0,0,37971
2019,20,42,2,1998,4,162,1,2,0,0,0,0,90860
2019,20,42,2,1999,4,325,2,4,0,0,0,0,182411
2019,20,42,2,2000,4,491,3,6,0,0,0,1,281550
2019,20,42,2,2001,4,737,4,8,0,0,0,1,416476
2019,20,42,2,2002,4,796,4,9,0,0,0,1,453846
2019,20,42,2,2003,4,920,2,6,0,0,0,1,526463
2019,20,42,2,2004,4,949,2,6,0,0,0,1,546039
2019,20,42,2,2005,4,897,2,5,0,0,0,1,524326
2019,20,42,2,2006,4,1291,3,8,0,0,0,1,761559
2019,20,42,2,2007,4,1688,1,5,0,0,0,0,964031
2019,20,42,2,2008,4,2295,2,7,0,0,0,0,1306387
2019,20,42,2,2009,4,2882,2,9,0,0,0,0,1629775
2019,20,42,2,2010,4,3384,4,8,0,0,0,0,1763233
2019,20,42,2,2011,4,2339,4,5,0,0,0,0,1220844
2019,20,42,2,2012,4,3176,5,6,0,0,0,0,1661427
2019,20,42,2,2013,4,2970,4,5,0,0,0,0,1572160
2019,20,42,2,2014,4,4381,5,6,0,0,0,0,2431104
2019,20,42,2,2015,4,4466,5,6,0,0,0,0,2476375
2019,20,42,2,2016,4,5378,5,6,0,0,0,0,2992595
2019,20,42,2,2017,4,5387,5,6,0,0,0,0,3129365
2019,20,42,2,2018,4,3495,3,4,0,0,0,0,2029851
2019,20,42,2,2019,4,3827,4,4,0,0,0,0,2222999
2019,20,42,3,1989,4,0,0,0,0,0,0,0,1
2019,20,42,3,1992,4,0,0,0,0,0,0,0,32
2019,20,42,3,1993,4,0,0,0,0,0,0,0,135
2019,20,42,3,1994,4,1,0,0,0,0,0,0,555
2019,20,42,3,1995,4,2,0,0,0,0,0,0,781
2019,20,42,3,1996,4,8,0,0,0,0,0,0,3324
2019,20,42,3,1997,4,11,0,0,0,0,0,0,4380
2019,20,42,3,1998,4,25,0,0,0,0,0,0,10268
2019,20,42,3,1999,4,44,1,0,0,0,0,0,18178
2019,20,42,3,2000,4,70,1,1,0,0,0,0,28932
2019,20,42,3,2001,4,113,1,1,0,0,0,0,47030
2019,20,42,3,2002,4,120,0,1,0,0,0,0,67236
2019,20,42,3,2003,4,78,0,0,0,0,0,0,43614
2019,20,42,3,2004,4,42,0,0,0,0,0,0,23712
2019,20,42,3,2005,4,75,0,0,0,0,0,0,41783
2019,20,42,3,2006,4,39,0,0,0,0,0,0,21972
2019,20,42,3,2007,4,70,0,0,0,0,0,0,41713
